"","GeneName","logFC","AveExpr","t","P.Value","adj.P.Val","logFC_Cancer_vs_Normal","B"
"2947077","HIST1H3I",-1.52356295555555,8.90564836666667,-6.76088113569085,9.64807701333136e-10,4.48972141945955e-08,1.52356295555555,11.8981928313537
"2900051","HIST1H3H",-1.15914668888889,5.76711996666667,-6.75902544195183,9.7329508499356e-10,4.50067187306581e-08,1.15914668888889,11.8896772902495
"3147726","SLC25A32",-1.02282368888889,6.99795844444444,-6.75346565731547,9.99168699347228e-10,4.6009837324962e-08,1.02282368888889,11.8641691513279
"3838665","RCN3",-1.14254524444444,5.82743182222222,-6.74471667982847,1.04126869572629e-09,4.74217965125473e-08,1.14254524444444,11.8240443073137
"2454532","INTS7",-1.06421986666667,4.53453675555556,-6.74159082910364,1.05673201444272e-09,4.78595233948531e-08,1.06421986666667,11.8097129555756
"2436145",NA,-1.10972351111111,8.76593013333333,-6.73773052982216,1.07614250132124e-09,4.85634538595876e-08,1.10972351111111,11.7920176119244
"2435383","S100A10",-1.32863284444444,11.2089147111111,-6.7358962726986,1.08548881595064e-09,4.88407236062353e-08,1.32863284444444,11.7836107831955
"4016572","MORF4L2",-1.14162717777778,8.26887947777778,-6.73554799686758,1.08727248044411e-09,4.88407236062353e-08,1.14162717777778,11.7820146468557
"3738629","SLC16A3",-1.00963202222222,6.44913987777778,-6.73483080167964,1.09095467410164e-09,4.89063204310616e-08,1.00963202222222,11.7787278592531
"3220977","ROD1",-1.014091,8.60849032222222,-6.73237056550453,1.10367993293079e-09,4.93762174872758e-08,1.014091,11.7674539600793
"2899206","HIST1H2BF",-1.22885013333333,8.30068788888889,-6.72198835869839,1.15901803308494e-09,5.16419958020905e-08,1.22885013333333,11.719894443639
"2899772","HIST1H2AH",-1.28372335555555,5.80553152222222,-6.72072906477843,1.16591416297834e-09,5.1751302551362e-08,1.28372335555555,11.7141275901037
"3687789","DCTPP1",-1.07030106666667,8.72140946666667,-6.72068184190232,1.16617355256352e-09,5.1751302551362e-08,1.07030106666667,11.7139113436655
"3487095","DGKH",-1.18651108888889,4.63710138888889,-6.71122182055383,1.21930458512127e-09,5.36762264462087e-08,1.18651108888889,11.6706024379266
"3264997","C10orf81",-1.85987253333333,4.38398002222222,-6.70693816437786,1.24414433236029e-09,5.45515157362197e-08,1.85987253333333,11.6509987301198
"3878220","C20orf72",-1.02210928888889,5.24207011111111,-6.70282762656097,1.26845070604756e-09,5.53939663084239e-08,1.02210928888889,11.6321915649054
"2856995","ESM1",-1.13800268888889,4.06364023333333,-6.70241643356153,1.27090786360247e-09,5.53939663084239e-08,1.13800268888889,11.6303104425895
"2541944","SMC6",-1.08346073333333,4.48926176666667,-6.69388001221991,1.32299580409624e-09,5.72111211079811e-08,1.08346073333333,11.5912676087885
"2723710","PGM2",-1.02792897777778,6.39504193333333,-6.68756810910104,1.36286295918439e-09,5.88195619502111e-08,1.02792897777778,11.5624107057167
"2732273","SEPT11",-1.01368153333333,7.83908025555556,-6.6854601352404,1.3764402512873e-09,5.92892883974262e-08,1.01368153333333,11.5527756445882
"4017810","ACSL4",-1.08543451111111,5.76383438888889,-6.67677856068404,1.43378210611565e-09,6.15184755121082e-08,1.08543451111111,11.5131059315323
"3326635","CD44",-1.15577546666666,6.93355255555556,-6.67046625808479,1.47695251772088e-09,6.31246638204937e-08,1.15577546666666,11.4842743143179
"3044129","GGCT",-1.00419331111111,6.26023396666667,-6.66837248535122,1.49155406153042e-09,6.35021207898377e-08,1.00419331111111,11.474713169796
"4045643","S100A16",-1.29473537777778,7.82306864444444,-6.66747795695404,1.49783576881789e-09,6.3646453875387e-08,1.29473537777778,11.4706286729268
"3783481","DSG3",-1.66886188888889,3.65494734444444,-6.66610221519819,1.50754783932272e-09,6.39357138561319e-08,1.66886188888889,11.4643473075696
"3518977","RNF219",-1.11263635555555,5.4314404,-6.66430767631956,1.52031008684881e-09,6.43529717723637e-08,1.11263635555555,11.4561545168786
"2692060","PARP9",-1.13200553333333,8.53519681111111,-6.64430021486922,1.67004051568229e-09,6.98845281191692e-08,1.13200553333333,11.3648677918844
"2809831","GPX8",-1.43273771111111,4.61953407777778,-6.63729184590488,1.72586572444639e-09,7.18110216650084e-08,1.43273771111111,11.3329153074109
"3463522","PAWR",-1.10643344444444,4.89184487777778,-6.63352331559692,1.75664289276578e-09,7.2953710778618e-08,1.10643344444444,11.3157390639638
"2639054","PARP14",-1.0583412,6.45675384444444,-6.63131277269692,1.77494806805384e-09,7.35751072051471e-08,1.0583412,11.3056655264815
"2993651",NA,-1.55242728888889,7.2522498,-6.62401204818334,1.83675493246352e-09,7.58514311790891e-08,1.55242728888889,11.272404744521
"3514849","NEK3",-1.03387326666667,4.84794183333333,-6.62019490075126,1.86991278556837e-09,7.70761242006466e-08,1.03387326666667,11.2550199779408
"3311832","ADAM12",-1.30478526666666,4.2240973,-6.61858309253119,1.88409094579221e-09,7.75153753417428e-08,1.30478526666666,11.2476803090496
"3381879","P4HA3",-1.18168566666666,4.17035983333333,-6.58869567424922,2.16711238041861e-09,8.76843944952095e-08,1.18168566666666,11.1117045398673
"2545478","CGREF1",-1.15640762222222,4.52723616666667,-6.58685257990401,2.18588064468525e-09,8.8281502514068e-08,1.15640762222222,11.1033268255093
"3939470","MMP11",-1.00776644444444,5.82062768888889,-6.58621216999917,2.19243949746293e-09,8.83842230378325e-08,1.00776644444444,11.1004160753342
"2425756","COL11A1",-1.03896244444444,3.86028477777778,-6.58526935262113,2.20213092399202e-09,8.86126211480592e-08,1.03896244444444,11.0961310377075
"3980898",NA,-1.07217651111111,7.68021854444444,-6.57991109659137,2.25801935498215e-09,9.05305355601314e-08,1.07217651111111,11.0717825771879
"2386747","GPR137B",-1.01167297777778,6.30170473333333,-6.56575154131625,2.41254706093774e-09,9.58530205023475e-08,1.01167297777778,11.0074764909449
"3483348","POMP",-1.01878982222222,7.48416822222222,-6.55886859896282,2.49139366141514e-09,9.86296148946198e-08,1.01878982222222,10.9762365179429
"2436155",NA,-1.05053362222222,10.3458677444444,-6.55807559270407,2.5006399001239e-09,9.88179261070506e-08,1.05053362222222,10.9726380654922
"3666732","CYB5B",-1.09826137777778,9.67442566666667,-6.5530709053341,2.55978074117167e-09,1.00786223210824e-07,1.09826137777778,10.9499319722926
"2966636","ASCC3",-1.00822031111111,5.41194135555556,-6.5501500449538,2.59493351159826e-09,1.01631817657988e-07,1.00822031111111,10.9366832079407
"3757433","ACLY",-1.06013428888889,7.67990923333333,-6.53985207401326,2.72271964156093e-09,1.06447214974063e-07,1.06013428888889,10.8899906704309
"3980913",NA,-1.13267124444444,8.12215575555556,-6.53946491635938,2.7276432448627e-09,1.06450630252966e-07,1.13267124444444,10.8882357924311
"3828112","CCNE1",-1.63474271111111,5.30590111111111,-6.53802470502731,2.74603623370894e-09,1.0696765247653e-07,1.63474271111111,10.8817080670744
"2440943","FCGR3A",-1.32770417777778,6.15371275555556,-6.53631074745719,2.7680850462434e-09,1.07457354414221e-07,1.32770417777778,10.8739403168663
"2400177","CAMK2N1",-1.10494237777777,8.10263996666667,-6.53496781032534,2.78548312984495e-09,1.07942375301087e-07,1.10494237777777,10.8678546017245
"3511698","EPSTI1",-1.17568262222222,5.62140735555556,-6.5333929703587,2.80602329205713e-09,1.0854723845601e-07,1.17568262222222,10.8607186011413
"3977067","PLP2",-1.04708404444444,8.830325,-6.53135719828934,2.83279721607052e-09,1.09199123507755e-07,1.04708404444444,10.8514949860387
"3550485","VRK1",-1.00795524444444,5.15468186666667,-6.53043836995167,2.84496394233827e-09,1.09476400934979e-07,1.00795524444444,10.847332350582
"3040518","MACC1",-1.41196255555555,5.90385187777778,-6.50919442724187,3.14112158012216e-09,1.20242134087076e-07,1.41196255555555,10.7511527862863
"3178147","CTSL1",-1.15110017777778,7.78132937777778,-6.50799748455231,3.15868590604465e-09,1.2049538211083e-07,1.15110017777778,10.7457373935408
"3465248","LUM",-1.72720313333333,7.74754521111111,-6.50588493608052,3.18992325178623e-09,1.20949490611087e-07,1.72720313333333,10.7361804242971
"3997780","ARSE",-1.33594788888889,5.5273181,-6.50441922516938,3.211775258916e-09,1.21468015848797e-07,1.33594788888889,10.729550398877
"3980895",NA,-1.32867528888889,8.01332791111111,-6.50361728087013,3.22379383314366e-09,1.21713423775858e-07,1.32867528888889,10.725923115355
"2555490","XPO1",-1.08872308888889,6.49956303333333,-6.50166848938057,3.25318549851385e-09,1.22403189756903e-07,1.08872308888889,10.7171092426474
"3008144","EIF4H",-1.12695404444444,6.98879448888889,-6.49589531394917,3.34181947810008e-09,1.25309690855981e-07,1.12695404444444,10.6910047511261
"2946194","HIST1H1A",-1.60959837777778,6.60344987777778,-6.49280928651655,3.3901727439206e-09,1.2669115834709e-07,1.60959837777778,10.6770544276406
"3676694",NA,-1.02371753333333,7.76985465555556,-6.48520769787681,3.5122462234542e-09,1.30808885997378e-07,1.02371753333333,10.6427027017313
"3041409","IGF2BP3",-1.23914611111111,3.4759759,-6.4836310678511,3.53810383948879e-09,1.31344921007577e-07,1.23914611111111,10.6355798605896
"3980917",NA,-1.10424206666667,7.80712825555556,-6.48360254507809,3.53857335684399e-09,1.31344921007577e-07,1.10424206666667,10.6354510077288
"2406256",NA,-1.02113315555555,9.07134666666667,-6.48249994623126,3.5567706526898e-09,1.31798112519116e-07,1.02113315555555,10.630470140721
"2949068",NA,-1.04773153333333,7.41155736666667,-6.47732284785095,3.64345732933895e-09,1.34741214835282e-07,1.04773153333333,10.6070876385582
"2993649",NA,-1.40406388888889,7.81802085555556,-6.47558339997657,3.67304900092772e-09,1.35422917184958e-07,1.40406388888889,10.5992330288068
"2436156",NA,-1.17971735555555,9.14311078888889,-6.47366462930077,3.70596680447661e-09,1.36408085841697e-07,1.17971735555555,10.5905696387163
"2598261","FN1",-1.63886175555555,8.53290396666667,-6.45319128684689,4.07586491832628e-09,1.4706205064257e-07,1.63886175555555,10.4981942726393
"2993656",NA,-1.29448882222222,8.40586363333333,-6.44816369317429,4.17214039728915e-09,1.49809106500377e-07,1.29448882222222,10.4755276217743
"3979762","HEPH",-1.47477173333333,5.80444057777778,-6.43376086176645,4.46055637447031e-09,1.58356945739461e-07,1.47477173333333,10.4106321844379
"2993644",NA,-1.34634353777778,6.39218005333333,-6.42896235815933,4.56095225298633e-09,1.61660418744738e-07,1.34634353777778,10.3890242502243
"2993650",NA,-1.51278584444444,7.37264323333333,-6.42302579705071,4.68825190951935e-09,1.65905326013554e-07,1.51278584444444,10.3623005212722
"2887164","SH3PXD2B",-1.19212086666667,5.68319918888889,-6.41990980487443,4.75646698919749e-09,1.6777979951799e-07,1.19212086666667,10.3482776914712
"3140920","JPH1",-1.11766582222222,4.99649968888889,-6.41889825049285,4.77882192000769e-09,1.68298638850063e-07,1.11766582222222,10.3437260038134
"3728889","TMEM49",-1.01052084444444,8.76131384444444,-6.41359465471784,4.89773829405436e-09,1.71936391691277e-07,1.01052084444444,10.3198661547965
"2409104","SLC2A1",-1.00223675555555,7.35725904444444,-6.41309377309519,4.90911886961345e-09,1.72061489552646e-07,1.00223675555555,10.3176131957886
"4026669","BCAP31",-1.09800244444444,8.13608422222222,-6.40486186769724,5.09994201198311e-09,1.77058081428644e-07,1.09800244444444,10.2805963575697
"2353283","VANGL1",-1.04865669111111,3.09127578777778,-6.40248719346253,5.1563377450272e-09,1.78632936542507e-07,1.04865669111111,10.2699216031643
"3997825","MXRA5",-1.08628675555555,6.40745391111111,-6.40054169124552,5.20299972046027e-09,1.79222577225432e-07,1.08628675555555,10.2611772766954
"2807359","OSMR",-1.25447173333333,6.14946275555556,-6.38590558620514,5.56766552698538e-09,1.89412497549421e-07,1.25447173333333,10.1954278181466
"2700365","TM4SF1",-1.22032662222222,8.96768357777778,-6.37911058350845,5.74543492095208e-09,1.94259244308873e-07,1.22032662222222,10.1649235570665
"2436147",NA,-1.00576522222222,10.4560503222222,-6.37777623252831,5.78099655102819e-09,1.94862963376235e-07,1.00576522222222,10.1589349151571
"3980908",NA,-1.15010966666667,7.91218456666667,-6.3771524099059,5.79769643712527e-09,1.95127058528386e-07,1.15010966666667,10.1561353394023
"3742285","CXCL16",-1.07048257777778,6.90383186666667,-6.36706571773878,6.07442562200921e-09,2.02889502831631e-07,1.07048257777778,10.1108840434769
"2434129","HIST2H2AB",-1.26790775555555,9.1600823,-6.35747933361843,6.34949823978649e-09,2.10480129150513e-07,1.26790775555555,10.0679044040708
"3448428","C12orf11",-1.17464342222222,5.29582224444444,-6.35202971061631,6.51131500156488e-09,2.14873395051641e-07,1.17464342222222,10.0434833787803
"3918447","IFNAR2",-1.03045444444444,5.71216893333333,-6.3482902576968,6.62469958914746e-09,2.17961528634865e-07,1.03045444444444,10.0267310005667
"3143970","NBN",-1.06627833333333,5.40960667777778,-6.34554051251614,6.70931645448747e-09,2.20087577466056e-07,1.06627833333333,10.0144150041744
"3145586","MTERFD1",-1.05958044444444,3.62474128888889,-6.31992860880525,7.55050389383801e-09,2.45486176081637e-07,1.05958044444444,9.89980621004302
"2951674","SRPK1",-1.04479793333333,6.51263245555556,-6.31669400204376,7.66388302177326e-09,2.48438481873713e-07,1.04479793333333,9.88534556942598
"3690154","NETO2",-1.1542746,4.54786581111111,-6.28565939862412,8.84075370630064e-09,2.82839868938057e-07,1.1542746,9.74675917722848
"3661718","LPCAT2",-1.00287064444444,5.7807681,-6.27056244959146,9.47603597051484e-09,3.00543267646977e-07,1.00287064444444,9.67944657743134
"3275729","IL2RA",-1.13760455555555,6.27766261111111,-6.25598440980747,1.01321503497917e-08,3.17690543232572e-07,1.13760455555555,9.61451245129861
"2436139",NA,-1.24299562222222,7.93146527777778,-6.25235681736841,1.03022607115683e-08,3.22564808708861e-07,1.24299562222222,9.59836421465956
"2947095","HIST1H3J",-1.30378462222222,6.12578026666667,-6.24536907570891,1.06379185849631e-08,3.31658960302582e-07,1.30378462222222,9.56726946819986
"2783715","MAD2L1",-1.05143437777778,4.91409747777778,-6.24368801876374,1.07202648810659e-08,3.33171488622401e-07,1.05143437777778,9.55979113865713
"3144973","RAD54B",-1.03469608888889,3.3992016,-6.24345268941104,1.07318425075318e-08,3.33171488622401e-07,1.03469608888889,9.55874432365735
"3445574","GUCY2C",-1.76249504444444,3.98808881111111,-6.23795345870686,1.10059302934866e-08,3.40719453853633e-07,1.76249504444444,9.53428688992678
"2881239","PDGFRB",-1.01204848888889,6.89509644444444,-6.2313764717229,1.13428130334326e-08,3.48232567589559e-07,1.01204848888889,9.5050482741742
"3564790","ERO1L",-1.00850126666667,7.23697696666667,-6.21043432209883,1.24846991690774e-08,3.76439333439126e-07,1.00850126666667,9.41203588258646
"2706297","TBL1XR1",-1.01078308888889,7.33132301111111,-6.21000348387469,1.25093432689827e-08,3.76666422289437e-07,1.01078308888889,9.41012376906504
"3392886",NA,-1.35335027333333,4.80632081888889,-6.20116699347692,1.30255083571731e-08,3.91138423533066e-07,1.35335027333333,9.37091891689343
"2773958","CXCL10",-1.78431371111111,5.32924038888889,-6.19634787510588,1.33157992105384e-08,3.96073049220488e-07,1.78431371111111,9.3495480728158
"3310413","ATE1",-1.01119391111111,6.51798926666667,-6.17955654448018,1.43779849217528e-08,4.23093350418049e-07,1.01119391111111,9.27514141824666
"2499053","LIMS1",-1.074038,7.04398166666667,-6.17876352953836,1.443016413294e-08,4.24061872803929e-07,1.074038,9.27162953038766
"3562746","C14orf106",-1.13640562222222,3.80747167777778,-6.17481581966453,1.4692708499246e-08,4.30627439117049e-07,1.13640562222222,9.25414990291147
"3096428","FNTA",-1.02057249555555,6.10126515222222,-6.17162089707374,1.49086316135438e-08,4.35795339237335e-07,1.02057249555555,9.24000701239216
"2328501",NA,-1.26827810222222,6.44112932666667,-6.16894644735685,1.50917825734206e-08,4.39398447385663e-07,1.26827810222222,9.22817053473053
"3415320","KRT7",-1.43138635555555,6.21519295555556,-6.16682860308193,1.52383883876338e-08,4.4308080158548e-07,1.43138635555555,9.21879904438742
"3474502","SRSF9",-1.07707808888889,8.86533804444444,-6.16454098549266,1.53983241133553e-08,4.46551399287304e-07,1.07707808888889,9.2086778792724
"3474517",NA,-1.07707808888889,8.86533804444444,-6.16454098549266,1.53983241133553e-08,4.46551399287304e-07,1.07707808888889,9.2086778792724
"3417500","SLC39A5",-1.48761515555555,6.03366706666667,-6.14929165053091,1.65075589891627e-08,4.74673109041759e-07,1.48761515555555,9.14125174515274
"2773369","CXCL5",-1.59450171111111,7.60032623333333,-6.14595277277471,1.67607434679548e-08,4.79740864074322e-07,1.59450171111111,9.12649838289946
"2553970","PNPT1",-1.11888462222222,5.84397573333333,-6.14457944827489,1.68659890691845e-08,4.82126344677689e-07,1.11888462222222,9.12043114937841
"2406253",NA,-1.26737284444444,7.816947,-6.14295253476224,1.69915117937094e-08,4.84456173693443e-07,1.26737284444444,9.11324435001514
"2702752","RARRES1",-1.24997166666667,5.4852781,-6.13622280807256,1.75205915200597e-08,4.96966159726847e-07,1.24997166666667,9.08352503446501
"2899095","HIST1H4A",-1.09637828888889,5.14050947777778,-6.13031345152446,1.7998541802996e-08,5.09210673040803e-07,1.09637828888889,9.05744038553892
"2993657",NA,-1.27378184444444,8.24220414444444,-6.12582571933242,1.8370074124263e-08,5.18218508981757e-07,1.27378184444444,9.0376383608612
"3427352","NEDD1",-1.03754817777778,5.29155753333333,-6.11502755121482,1.92952921232973e-08,5.41720248629971e-07,1.03754817777778,8.99001789917404
"2366156","SFT2D2",-1.03793197777778,6.93783645555556,-6.10529394070534,2.01685582752927e-08,5.62649095307311e-07,1.03793197777778,8.94712405214902
"2540157","ODC1",-1.0432946,8.75238458888889,-6.08450290883875,2.21663717188325e-08,6.11408531207047e-07,1.0432946,8.85560434887945
"3933625","RSPH1",-1.13405628888889,3.23342141111111,-6.08347289883941,2.2270260212678e-08,6.13505253493437e-07,1.13405628888889,8.85107398230137
"3538789","SLC38A6",-1.00956702222222,4.29612868888889,-6.08247330615834,2.23715393732394e-08,6.14842341347608e-07,1.00956702222222,8.84667772989754
"3058944","HGF",-1.3741522,4.32930927777778,-6.08244254425332,2.23746633691987e-08,6.14842341347608e-07,1.3741522,8.84654244280965
"2601414","SERPINE2",-1.25271802222222,5.37859692222222,-6.07461878598567,2.31833133797496e-08,6.30763795799344e-07,1.25271802222222,8.81214444724753
"3957160","LIF",-1.23809877777778,4.8250433,-6.07400611556965,2.32478400282108e-08,6.31738526988823e-07,1.23809877777778,8.80945161230336
"2406254",NA,-1.14639433333333,9.81717487777778,-6.07368885658295,2.32813233466118e-08,6.31868320816612e-07,1.14639433333333,8.80805722997791
"3718902","CCL18",-1.96383468888889,6.35694132222222,-6.06775570440599,2.39163288201951e-08,6.47505920862625e-07,1.96383468888889,8.78198649621567
"3987996","PLS3",-1.09000302222222,7.00223826666667,-6.05133128832907,2.57645227841046e-08,6.8739746787991e-07,1.09000302222222,8.7098760538403
"3142485","IMPA1",-1.10962402222222,6.4345473,-6.0484923518358,2.60979396103148e-08,6.93770227974201e-07,1.10962402222222,8.6974207919275
"3175274","PCSK5",-1.09809382222222,5.6513748,-6.04763102102067,2.61999356673134e-08,6.95641476445398e-07,1.09809382222222,8.69364239790886
"2925590","TMEM200A",-1.02378557777778,3.66401992222222,-6.04692867264174,2.62833960465349e-08,6.97016663108771e-07,1.02378557777778,8.69056159082982
"3388785","MMP10",-1.12313788888889,2.78926207777778,-6.0447611132405,2.65426226693101e-08,7.0135614354644e-07,1.12313788888889,8.68105474631175
"2406252",NA,-1.09552948888889,8.8469575,-6.04293583009731,2.67628669711786e-08,7.05481993895343e-07,1.09552948888889,8.67305030850988
"2436141",NA,-1.3998072,6.86701897777778,-6.04137395539034,2.69527559189342e-08,7.09637692023517e-07,1.3998072,8.66620186665303
"2900091","HIST1H2AL",-1.25913546666667,8.257049,-6.02805471382575,2.86269173084248e-08,7.4923552541705e-07,1.25913546666667,8.60783279412114
"3489020","RB1",-1.0447238,6.0416485,-6.0275484480314,2.86925329541087e-08,7.49331554256995e-07,1.0447238,8.60561533195432
"2323559","MRTO4",-1.01272728888889,6.62434297777778,-6.02750112899008,2.86986734014196e-08,7.49331554256995e-07,1.01272728888889,8.60540807719305
"3603408","PSMA4",-1.12831273333333,8.6712625,-6.0263298631269,2.88510781238717e-08,7.5241834192481e-07,1.12831273333333,8.60027823353787
"3608298","BLM",-1.02365524444444,3.24333793333333,-6.02530319849919,2.89853226871993e-08,7.54797973953608e-07,1.02365524444444,8.5957820785652
"4026560","FAM58A",-1.37605371111111,4.84540181111111,-6.02510806406406,2.90109075446255e-08,7.54797973953608e-07,1.37605371111111,8.59492754999907
"3470281",NA,-1.11537491111111,5.72665336666667,-6.01644110082223,3.01699769405718e-08,7.84027582572522e-07,1.11537491111111,8.55698606493678
"2953501","TREM2",-1.06397408888889,4.04098262222222,-6.00280244773194,3.20868912555274e-08,8.28949018104944e-07,1.06397408888889,8.49733037516465
"3474977",NA,-1.27687755555555,5.39395404444444,-5.98726391432269,3.44172402050677e-08,8.7477814567407e-07,1.27687755555555,8.42944009754541
"3416488",NA,-1.0670726,7.4919845,-5.96722731562861,3.76694815247404e-08,9.40071380772178e-07,1.0670726,8.34201654961863
"2444283","TNFSF4",-1.00794391111111,3.78461975555556,-5.96395047348352,3.82293993749202e-08,9.48666639956446e-07,1.00794391111111,8.32773192300697
"3761538","HOXB13",-1.4633008,4.33349144444444,-5.9575743920581,3.93424658131815e-08,9.70851837924278e-07,1.4633008,8.29994729423462
"2320059",NA,-1.21537822444444,6.31060711,-5.95756596913253,3.93439570863866e-08,9.70851837924278e-07,1.21537822444444,8.29991059931175
"3630668","CALML4",-1.17259135555555,6.85929254444444,-5.94672545614879,4.13101084662253e-08,1.00918623468378e-06,1.17259135555555,8.2527032806628
"2548402","EIF2AK2",-1.07100206666667,5.80647147777778,-5.9402327412847,4.25336672550684e-08,1.03220347293419e-06,1.07100206666667,8.22444850745215
"3325503","RCN1",-1.81309182222222,7.02256424444444,-5.93703885525786,4.31485762731171e-08,1.04482212579492e-06,1.81309182222222,8.21055473777207
"3945314","KDELR3",-1.04446551111111,6.30127144444444,-5.92453719206274,4.56407481389886e-08,1.10032695212188e-06,1.04446551111111,8.15620461324406
"3815143","C19orf21",-1.09241242222222,6.49386472222222,-5.91986968359634,4.66070671446763e-08,1.12116738242784e-06,1.09241242222222,8.13592667304823
"3257098","FAS",-1.00108884444444,5.81276368888889,-5.91809500591875,4.69797385403502e-08,1.12889849892101e-06,1.00108884444444,8.12821856891005
"2731381","CXCL1",-1.43761346666666,7.23753457777778,-5.91714903484794,4.71795829876839e-08,1.13123072019816e-06,1.43761346666666,8.12411029712766
"3634509","CIB2",-1.02549322222222,3.66081158888889,-5.91636672738396,4.73454837782139e-08,1.13283729890223e-06,1.02549322222222,8.12071303501507
"3233322","C10orf18",-1.0296698,4.82310685555556,-5.91184521588144,4.83156482716503e-08,1.14899634243429e-06,1.0296698,8.10108196812376
"3980916",NA,-1.19292744444444,7.82259827777778,-5.90966587610987,4.87902208995522e-08,1.15849142634309e-06,1.19292744444444,8.09162243505697
"3490892","OLFM4",-2.64602397777778,7.13916363333333,-5.90888528526194,4.89613152687226e-08,1.16130119653001e-06,2.64602397777778,8.08823463999837
"2651989","SKIL",-1.06857224444444,6.1256605,-5.90281805237506,5.0311443862647e-08,1.18875032032166e-06,1.06857224444444,8.06190978361327
"3474937",NA,-1.06910316222222,4.64490066333333,-5.90193921555659,5.05100223546312e-08,1.19137557463154e-06,1.06910316222222,8.05809769127048
"3997946","PRKX",-1.17246046666667,5.47744587777778,-5.89332529063253,5.24976643275117e-08,1.22928307394985e-06,1.17246046666667,8.02074760217235
"2818454","XRCC4",-1.04017244444444,5.37110628888889,-5.88116570735901,5.54350170128621e-08,1.29221814776827e-06,1.04017244444444,7.96806735067733
"2993658",NA,-1.22330221555555,2.70073264777778,-5.88098887913,5.54789037136437e-08,1.29221814776827e-06,1.22330221555555,7.96730163873707
"3833926","CYP2B6",-1.33714666666666,4.34306904444444,-5.86974880015212,5.83398158572433e-08,1.3479004802929e-06,1.33714666666666,7.91865159552888
"2587961","CHN1",-1.06913391111111,5.86510708888889,-5.8529360956853,6.28919255941459e-08,1.43155550594907e-06,1.06913391111111,7.845964381519
"2565274",NA,-1.03931984444444,5.6029847,-5.84232552188294,6.59427063190401e-08,1.48715666884057e-06,1.03931984444444,7.80014237369119
"2328494",NA,-1.20223537777778,6.27099342222222,-5.83848125618949,6.70835512099159e-08,1.50671025069537e-06,1.20223537777778,7.7835506430719
"3259253","ENTPD1",-1.11375515555555,6.25504742222222,-5.83388074062151,6.84743534697028e-08,1.52704052099456e-06,1.11375515555555,7.76370184294383
"2363562","FCER1G",-1.13833304444444,6.46021947777778,-5.82497423912627,7.1247961826925e-08,1.58248121874112e-06,1.13833304444444,7.72529633621858
"3819569",NA,-1.07300442222222,7.0701415,-5.82351623958205,7.17124039375558e-08,1.5911912530943e-06,1.07300442222222,7.71901201933127
"2773947","CXCL9",-1.32750428888889,4.27115614444444,-5.80633506491873,7.74147342267946e-08,1.70919480471572e-06,1.32750428888889,7.6450143026803
"3986514","PRPS1",-1.01948137777778,7.10566246666667,-5.80367635507391,7.83360842773806e-08,1.72598153256199e-06,1.01948137777778,7.63357292346067
"2584018","DPP4",-1.25836826666667,4.83892082222222,-5.79775328204682,8.0427594354992e-08,1.76675826282208e-06,1.25836826666667,7.60809294364245
"2992814","GPNMB",-1.21507635555555,8.15733788888889,-5.7893379288901,8.34938411710008e-08,1.82500788283505e-06,1.21507635555555,7.57191332693142
"2908487",NA,-1.33413077777778,7.8556537,-5.78327327186011,8.57745257048914e-08,1.86375427965485e-06,1.33413077777778,7.54585574557341
"3474521",NA,-1.23875020888889,5.78165189555556,-5.78179766761172,8.63386392137492e-08,1.87416152636473e-06,1.23875020888889,7.5395176311402
"2458289","LBR",-1.01902346666666,7.39909331111111,-5.778066685124,8.77812829339705e-08,1.89798999868332e-06,1.01902346666666,7.5234955780201
"2480961","EPCAM",-1.41391182222222,7.74036522222222,-5.76899509075952,9.13885094769907e-08,1.96249022643712e-06,1.41391182222222,7.48456024069681
"3020343","MET",-1.05348971111111,6.1283461,-5.76455658903058,9.32061125783502e-08,1.99374124777655e-06,1.05348971111111,7.46552105129962
"2377165","C4BPA",-1.15889795555555,2.47757575555556,-5.76044078903297,9.492328153507e-08,2.02413839698189e-06,1.15889795555555,7.44787251373798
"3012019","CLDN12",-1.08588082222222,7.3501557,-5.75135206582345,9.88260838124103e-08,2.09385128343972e-06,1.08588082222222,7.40892197797782
"3824993","GDF15",-1.03288153333333,6.56623814444444,-5.72964169226506,1.08798091540048e-07,2.27206337086148e-06,1.03288153333333,7.31600265619905
"3392877",NA,-1.00105331111111,7.06599518888889,-5.72743036726653,1.09867627110386e-07,2.29222401926702e-06,1.00105331111111,7.30654801849265
"3508330","HSPH1",-1.15330773333333,6.94996937777778,-5.71174573635436,1.17755813886469e-07,2.43545939267587e-06,1.15330773333333,7.23953938450489
"3020646","CFTR",-1.43304391111111,4.46823373333333,-5.69485614420325,1.26872249820426e-07,2.60745573370439e-06,1.43304391111111,7.16748488779184
"3868768","KLK6",-1.31326606666666,4.29752645555556,-5.68128561031173,1.34696223085805e-07,2.72661309900324e-06,1.31326606666666,7.10966726154369
"3310725","C10orf88",-1.11986324444444,4.47476148888889,-5.6811512243381,1.347760234299e-07,2.72661309900324e-06,1.11986324444444,7.10909505115689
"2536428",NA,-1.22204979333333,4.24247272555556,-5.67674032309017,1.37421202546505e-07,2.76547141124855e-06,1.22204979333333,7.09031736086228
"3409081","STK38L",-1.01244664444444,6.78359794444444,-5.67606840671319,1.37828593290414e-07,2.76851439173594e-06,1.01244664444444,7.08745758009239
