"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000108375.13",2.45651563530327,6.87805841422712,140.853004537036,5.81936686751622e-29,7.49139862987807e-28,TRUE
"ENSG00000143333.7",2.28376128311982,4.36093902754505,140.676460725675,6.28682567804815e-29,8.07591238841807e-28,TRUE
"ENSG00000160957.14",2.2815099483861,5.38491100801632,140.618744379027,6.39832464164617e-29,8.21330394695403e-28,TRUE
"ENSG00000254726.3",2.8908437600204,4.07096733910566,140.578042059052,6.57363518819846e-29,8.42637463769496e-28,TRUE
"ENSG00000197696.10",2.02247759376308,2.93752892459093,140.297209531229,7.48280884743296e-29,9.55790014901083e-28,TRUE
"ENSG00000259485.2",5.60838935026866,1.40822516875143,138.299282024855,7.79728580000343e-29,9.93851505989154e-28,TRUE
"ENSG00000128683.14",5.63204731411255,1.92366609716134,137.959988725429,9.00880672878421e-29,1.14343520235987e-27,TRUE
"ENSG00000152413.15",2.18872976735711,3.32628906847939,138.608189812852,1.45233071547185e-28,1.815312956531e-27,TRUE
"ENSG00000287828.1",3.09803054876331,3.61943514440618,138.130305926416,1.755880451773e-28,2.17517363162064e-27,TRUE
"ENSG00000137868.19",5.68919037073486,3.67543741602432,137.672020449935,1.76337113376426e-28,2.18295684052433e-27,TRUE
"ENSG00000286486.1",4.42863114968634,-0.550120347308566,135.018669545628,2.14764490395127e-28,2.64959276409661e-27,TRUE
"ENSG00000267530.3",2.83078741345731,0.0278188575876167,135.412632966615,2.55717534179384e-28,3.12920698223303e-27,TRUE
"ENSG00000236452.1",6.06023128193763,0.0750218801128616,136.276783315525,3.4435647087004e-28,4.18554058810027e-27,TRUE
"ENSG00000183248.12",4.11900618282028,2.99063065806484,136.171540170448,3.71598527811874e-28,4.51059220394346e-27,TRUE
"ENSG00000088836.14",4.11448489603325,3.23145478230923,136.192594548848,3.73546951853848e-28,4.53119973678285e-27,TRUE
"ENSG00000253414.3",3.50168222087187,1.77738633531077,135.145193524553,5.30241758692782e-28,6.38055229468266e-27,TRUE
"ENSG00000247381.3",5.74574617679448,-0.162965146225751,134.085264566623,6.90337377267762e-28,8.24663434020986e-27,TRUE
"ENSG00000183734.4",3.93621629544261,6.88038329802891,134.469168173241,7.45484667171382e-28,8.88193136088039e-27,TRUE
"ENSG00000163132.8",3.42980428370931,2.8918037699331,134.401832638599,7.82075746308324e-28,9.2933839834166e-27,TRUE
"ENSG00000270460.1",2.4970841794172,-0.824696952797987,130.095269500571,9.72096285771285e-28,1.14759426969498e-26,TRUE
"ENSG00000107807.13",3.89878498924759,1.88424137571758,133.02577967176,1.17285541982844e-27,1.37523847602807e-26,TRUE
"ENSG00000149243.16",3.97728118941295,2.95851468291919,133.307942522252,1.18189808551695e-27,1.38442164599049e-26,TRUE
"ENSG00000144395.18",2.12236670289063,1.64379953562899,133.198089550771,1.30123810239415e-27,1.519287949785e-26,TRUE
"ENSG00000175065.12",2.5124324686885,0.320545967213074,131.042224294593,2.12349714819651e-27,2.45553982447241e-26,TRUE
"ENSG00000172965.17",2.22683808701131,3.59339223724155,131.802186832755,2.21052158249125e-27,2.55290524485284e-26,TRUE
"ENSG00000272502.1",3.02752275605571,0.913852875583746,131.188897953186,2.31338035074094e-27,2.66828567066317e-26,TRUE
"ENSG00000086717.18",3.08526191599111,-0.926593775848702,127.054017712343,2.9488271750809e-27,3.37537063726486e-26,TRUE
"ENSG00000108244.17",7.27580434016182,5.64199704139224,130.466566082487,3.43393720534026e-27,3.91577167503595e-26,TRUE
"ENSG00000163032.12",2.79610915677937,5.00275354627655,130.549425605089,3.62316680641196e-27,4.11856080874778e-26,TRUE
"ENSG00000273079.6",3.56964403278994,3.02778883213272,130.085364708106,4.43370656701287e-27,5.02727807353768e-26,TRUE
"ENSG00000181544.15",2.12518468745504,1.58500315333131,130.034040967985,4.64354332359769e-27,5.25202766149591e-26,TRUE
"ENSG00000176842.15",4.49346223712064,0.344975984837733,128.022121519039,4.70392280872644e-27,5.31699192275933e-26,TRUE
"ENSG00000274080.1",4.34262489634081,-0.00801640579240493,127.784924247987,4.76333692381163e-27,5.37742358282145e-26,TRUE
"ENSG00000114270.17",3.23236777775295,5.29664375884604,129.351711975542,5.87788468945169e-27,6.6026654988906e-26,TRUE
"ENSG00000174015.10",6.9249533345763,-0.133653977601,128.257249149472,9.32601805924434e-27,1.03473572991272e-25,TRUE
"ENSG00000062282.15",2.0193953556862,4.9055218522896,128.064495253266,9.89571517814379e-27,1.09592620177556e-25,TRUE
"ENSG00000148734.8",3.43189321545768,2.00715409064924,127.889392971446,1.03762247047943e-26,1.14843775452819e-25,TRUE
"ENSG00000101057.16",2.14310137171264,6.91634384981132,127.933656555581,1.04067887879554e-26,1.15111567046209e-25,TRUE
"ENSG00000139618.16",2.14121792005298,4.25652157883593,127.577285686803,1.21040709859294e-26,1.33314429615897e-25,TRUE
"ENSG00000189433.7",4.16413539532188,1.35667834285879,126.699167134503,1.21261052477282e-26,1.33475777251791e-25,TRUE
