"","logFC","logCPM","F","PValue","FDR","Significant"
"ENSG00000169682.18",2.11611457396842,-0.396122697987326,45.2243372051461,1.96371796709878e-10,2.75581751670926e-09,TRUE
"ENSG00000185885.16",3.11967208022226,8.0096974352313,45.3600058970858,2.13614460085333e-10,2.97450251685257e-09,TRUE
"ENSG00000250328.6",4.63206629612249,1.07073242311118,45.047964782235,2.1704747464556e-10,3.01527735901014e-09,TRUE
"ENSG00000122641.11",4.40472138893178,5.24498315969176,45.2356425349198,2.25046146330707e-10,3.11914306913581e-09,TRUE
"ENSG00000135451.13",2.03696622565112,4.76482242000528,45.2229294773006,2.25988715292812e-10,3.12978652763716e-09,TRUE
"ENSG00000088826.18",2.25522307321379,4.88734421798797,44.9592737804886,2.51654043136412e-10,3.45320988288487e-09,TRUE
"ENSG00000163032.12",3.37947066169336,4.96197788194867,44.8915749625474,2.58810645222325e-10,3.54869592427642e-09,TRUE
"ENSG00000006118.15",2.52237029397973,5.50414382803516,44.803750006328,2.68127200151116e-10,3.65964017814787e-09,TRUE
"ENSG00000115363.14",3.75713264210406,3.34640596656463,44.6483494148141,2.86995064835163e-10,3.890498151975e-09,TRUE
"ENSG00000255650.6",3.49027513860751,0.317421668742359,44.3579460690839,2.9583379265958e-10,3.99821824905907e-09,TRUE
"ENSG00000127423.11",2.08619402557584,2.62260971140532,44.5687324591097,2.97528553647184e-10,4.01772569600869e-09,TRUE
"ENSG00000132330.18",2.05943669224749,1.84498367962769,44.5262240710117,3.05955233885097e-10,4.11638419403515e-09,TRUE
"ENSG00000234602.9",4.17521856058424,0.0136297906871336,44.0094870114487,3.12440509899415e-10,4.19733611537287e-09,TRUE
"ENSG00000089327.15",2.18355989416382,7.0799609042116,44.3413009326994,3.23907849037908e-10,4.32867454333211e-09,TRUE
"ENSG00000099953.10",4.859955710447,7.645756422636,44.2676672957596,3.33858982579724e-10,4.44839169279645e-09,TRUE
"ENSG00000231566.2",3.62170888236731,-0.420169012129322,43.6600617516049,3.40099749498118e-10,4.52145965189598e-09,TRUE
"ENSG00000178719.17",2.0131825828151,8.24972166991872,44.2067382287376,3.42269054456441e-10,4.54692640838686e-09,TRUE
"ENSG00000204869.8",5.22625785276695,1.34991779528228,43.8694889596345,3.44330167863619e-10,4.57091921354364e-09,TRUE
"ENSG00000198759.12",3.5963086184145,2.04658757604642,44.1808692326106,3.4734102409359e-10,4.60066407448723e-09,TRUE
"ENSG00000162073.14",2.24789009050166,4.57795229320047,44.0942259685838,3.58655566034722e-10,4.72955584908627e-09,TRUE
"ENSG00000181577.16",3.81328245902564,5.57022983302855,44.0849758995462,3.59987357295049e-10,4.74362752212102e-09,TRUE
"ENSG00000160862.13",3.7939428271652,6.52064540868992,44.0466360297084,3.65531994130326e-10,4.80256515161992e-09,TRUE
"ENSG00000186451.2",2.15873822292374,0.275962302700765,43.9045472377777,3.85862909342493e-10,5.0548605250927e-09,TRUE
"ENSG00000124743.6",2.07248177103873,1.00389518834093,43.8533571337513,4.0636455019703e-10,5.29248481401234e-09,TRUE
"ENSG00000108244.17",7.92820440494233,6.37060455806883,43.723528265008,4.14075872118374e-10,5.38900051142584e-09,TRUE
"ENSG00000274080.1",4.41252877809484,-0.080651768542357,43.0518455098162,4.66251157075119e-10,6.00264869679828e-09,TRUE
"ENSG00000236452.1",5.28605560101824,0.129856024747387,43.1617347042684,4.85967846402573e-10,6.22963503246103e-09,TRUE
"ENSG00000266967.7",2.19381119389068,0.384725063746926,43.2238524162531,5.14175714608701e-10,6.55372900533608e-09,TRUE
"ENSG00000234753.5",2.33909009509963,1.57377329715307,43.2272104939076,5.22439457088348e-10,6.64016844714914e-09,TRUE
"ENSG00000214078.13",2.22670464098141,8.06635191157866,42.8129484228229,6.0724493598324e-10,7.6636876744758e-09,TRUE
"ENSG00000236081.1",4.57492384210533,3.45652874451629,42.810021764298,6.08297648943281e-10,7.67157084216224e-09,TRUE
"ENSG00000009950.16",3.49899212964081,5.8193903654066,42.7727691462583,6.17544509240062e-10,7.7717803020303e-09,TRUE
"ENSG00000272556.2",2.24868829929874,2.8585648435977,42.5692903090246,6.75567393237242e-10,8.45449947919316e-09,TRUE
"ENSG00000169247.14",2.79327181236741,3.9435068137813,42.5370987417092,6.81799293839758e-10,8.52058936185655e-09,TRUE
